Id	Longitude	Latitude	Depth	RecentDate	OldestDate	Archive	Material	DOI
1112	-83.25	24.33	546	0.634	34.98057	Ocean	Benthic foraminifera	10.1038/ngeo2045
1113	-83.25	24.33	546	0.634	34.98057	Ocean	Benthic foraminifera	10.1038/ngeo2045
1114	-79.43	23.75	542	0.297	88	Ocean	Benthic foraminifera	10.1038/ngeo2045
1115	-79.43	23.75	542	0.297	88	Ocean	Benthic foraminifera	10.1038/ngeo2045
1116	146.2	-41.6	300	5.08119802	8.88828	Speleothem	Speleothem	10.1016/S0012-821X(01)00541-6
1117	17.824	37.5535	2533	6.4	328	Ocean	Planktonic foraminifera	10.1029/98PA01864
1118	17.824	37.5535	2533	1.3	124	Ocean	Planktonic foraminifera	10.1029/98PA01864
1119	-61.25	12.08333	1299	0.4	22	Ocean	Benthic foraminifera	10.1029/2003PA000948
1120	-61.25	12.08333	1299	0	29.41	Ocean	Planktonic foraminifera	10.1029/2003PA000948
1121	34.1389	32.6087	1433	0.19	12.96	Ocean	Planktonic foraminifera	10.1016/S0031-0182(02)00596-5
1122	-60.94	11.6	852	0.174	15.052	Ocean	Planktonic foraminifera	10.1130/G35562.1
1123	35.37	32.08	250	16.6	67	Speleothem	Speleothem	10.1016/S0033-5894(03)00013-9  
1124	145.81667	-5.21667	3	-0.043042	0.069208	Ocean	Coral	10.1126/science.1057969
1125	145.816	-5.2166	5	1.041666667	40.79166667	Ocean	Coral	10.1126/science.1057969
1126	-133.8	60.08	749	-0.05	4.732	Lake	Carbonate	10.1016/j.quascirev.2006.04.011
1127	-10.134	37.565	2637	136.1	193.287	Ocean	Planktonic foraminifera	10.1038/ngeo740
1128	-10.134	37.565	2637	136.1	193.076	Ocean	Planktonic foraminifera	10.1038/ngeo740
1129	-11.961	-1.35	3913	0.58	331.6	Ocean	Benthic foraminifera	10.1016/S0012-821X(02)00472-7
1130	-83.96667	3.61667	3210	6.65	231	Ocean	Benthic foraminifera	10.1016/S0012-821X(02)00472-7
1131	79.86667	-43.51667	3193	2.7	290.7	Ocean	Planktonic foraminifera	10.1016/S0012-821X(99)00116-8
1132	79.86667	-43.51667	3193	8.11	108.45	Ocean	Planktonic foraminifera	10.1016/S0012-821X(99)00116-8
1133	-1.7	48.25	100	-0.048	0.339	Tree	Cellulose	
1134	-1.83333	48.33	75	-0.048	0.339	Tree	Cellulose	10.1007/s00382-004-0458-1
1135	91.8167	25.2622	1290	3.653	12.395	Speleothem	Speleothem	10.1029/2012GM001207
1136	-9.444	52.24	54	-0.05	10.103	Speleothem	Speleothem	10.1126/science.1063678 
1137	-110.479	-2.9939	3853	0	35	Ocean	Planktonic foraminifera	10.1016/j.epsl.2007.02.033
1138	-110.5183	0.18333	3839	0	30	Ocean	Planktonic foraminifera	10.1016/j.epsl.2007.02.033
1139	-110.5213	1.2972	3786	0	30	Ocean	Planktonic foraminifera	10.1016/j.epsl.2007.02.033
1140	-110.57148	2.7702	3760	0	30	Ocean	Planktonic foraminifera	10.1016/j.epsl.2007.02.033
1141	-110.076	5.2927	3860	0	32	Ocean	Planktonic foraminifera	10.1016/j.epsl.2007.02.033
1142	-109.7514	7.21101	3714	0	24	Ocean	Planktonic foraminifera	10.1016/j.epsl.2007.02.033
1143	-14.70167	55.485	2168	1.04	512.21	Ocean	Benthic foraminifera	10.1126/science.283.5404.971
1144	-14.70167	55.485	2168	1.04	512.21	Ocean	Planktonic foraminifera	10.1126/science.283.5404.971
1145	-57.5833	33.7	4550	0.57	20.02	Ocean	Planktonic foraminifera	10.1038/nature02494
1146	121.788	-13.0825	1783	1.05	461.54	Ocean	Benthic foraminifera	10.1029/2004PA001094
1147	121.788	-13.0825	1783	1.054	21.786	Ocean	Benthic foraminifera	10.1016/j.epsl.2010.12.021
1148	121.788	-13.0825	1783	23.885	62.02	Ocean	Planktonic foraminifera	10.1029/2008PA001653
1149	121.788	-13.0825	1783	0.732	21.533	Ocean	Planktonic foraminifera	10.1016/j.epsl.2010.12.021
1150	121.788	-13.0825	1783	23.9	63.9	Ocean	Benthic foraminifera	10.1016/j.marmicro.2007.10.002
1151	121.788	-13.0825	1783	1.05	461.54	Ocean	Planktonic foraminifera	10.1029/2004PA001094
1152	121.788	-13.0825	1783	23.9	63.9	Ocean	Benthic foraminifera	10.1016/j.marmicro.2007.10.002
1153	121.788	-13.0825	1783	112	140.6	Ocean	Benthic foraminifera	10.1029/2006PA001278
1154	121.788	-13.0825	1783	112	140.6	Ocean	Planktonic foraminifera	10.1029/2006PA001278
1155	121.788	-13.0825	1783	112	140.6	Ocean	Planktonic foraminifera	10.1029/2006PA001278
1156	113.409	6.6353	1545	1.05	20.86	Ocean	Planktonic foraminifera	10.1016/j.quascirev.2005.12.008
1157	167.725	51.268	2317	4.17	11.6	Ocean	Planktonic foraminifera	10.1029/93PA03301
1158	167.725	51.268	2317	4.17	11.6	Ocean	Planktonic foraminifera	10.1029/93PA03301
1159	167.725	51.268	2317	4.17	11.92	Ocean	Planktonic foraminifera	10.1029/93PA03301
1160	167.725	51.268	2317	5.632	11.92	Ocean	Planktonic foraminifera	10.1029/93PA03301
1161	-12.62	39.05	3570	293.6	316.25	Ocean	Planktonic foraminifera	10.1002/2013PA002574
1162	-12.62	39.05	3570	293.6	316.25	Ocean	Benthic foraminifera	10.1002/2013PA002574
1163	88.02	-46.48	3420	108.03	137.3	Ocean	Benthic foraminifera	10.5194/cp-8-483-2012
1164	25.25	-41.43333	2660	11.67	170.37	Ocean	Benthic foraminifera	10.1029/2006PA001407
1165	-48.605	57.44	3442	107.86	142.32	Ocean	Benthic foraminifera	10.1126/science.1248667
1166	126.49766	6.51433	1575	3.39	158.2	Ocean	Benthic foraminifera	10.1029/2010PA001966
1167	126.49766	6.51433	1575	4.14	158.2	Ocean	Planktonic foraminifera	10.1029/2010PA001966
1168	126.49766	6.51433	1575	3.39	158.2	Ocean	Planktonic foraminifera	10.1029/2010PA001966
1169	-75.566167	-52.6595	1032	2.46	58.04	Ocean	Planktonic foraminifera	10.1029/2010PA002049
1170	-75.566167	-52.6595	1032	2.46	58.04	Ocean	Planktonic foraminifera	10.1029/2010PA002049
1171	12.38	-23.31	1948	1.45	135.94	Ocean	Others	10.1016/j.epsl.2014.04.034
1172	75.2	8.35	1877	0	17.6	Ocean	Benthic foraminifera	10.1029/PA003i003p00317
1173	50.31	14.27	1895	0	27.7	Ocean	Benthic foraminifera	10.1029/PA003i003p00317
1174	38.6666	-17.8833	1934	0	24.1	Ocean	Benthic foraminifera	10.1029/PA003i003p00317
1175	51.19	-43.49	3262	1	132	Ocean	Benthic foraminifera	10.1029/92PA00709
1176	51.19	-43.49	3262	1	132.83	Ocean	Planktonic foraminifera	10.1029/92PA00709
1177	51.19	-43.49	3269	0.3	21.8	Ocean	Benthic foraminifera	10.1029/PA003i003p00317
1178	73.17	-55.01	2230	0.8	164.67	Ocean	Planktonic foraminifera	10.1029/92PA00709
1179	90.111167	-46.069333	3420	4.24	30.15	Ocean	Benthic foraminifera	10.1029/97PA02508
1180	73.53	5.04	2446	6	902.2	Ocean	Planktonic foraminifera	10.1016/0012-821X(94)90244-5
1181	79.417	-42.5	2920	10.1	254.7857143	Ocean	Planktonic foraminifera	
1182	79.417	-42.5	2920	10.5	435	Ocean	Benthic foraminifera	
1183	4.56616	66.684167	1226	10.31	142.1	Ocean	Benthic foraminifera	10.1016/j.yqres.2006.07.007
1184	4.56616	66.684167	1226	10.31	142.1	Ocean	Benthic foraminifera	10.1016/j.yqres.2006.07.007
1185	4.56616	66.684167	1226	10.31	142.95	Ocean	Planktonic foraminifera	10.1016/j.yqres.2006.07.007
1186	4.56616	66.684167	1226	10.41	17.32	Ocean	Benthic foraminifera	10.1016/j.yqres.2006.07.007
1187	4.56616	66.684167	1226	110.1	133.99	Ocean	Benthic foraminifera	10.5194/cp-8-483-2012
1188	7.639	66.969	1048	0.525	13.703	Ocean	Benthic foraminifera	10.1029/2002PA000764
1189	7.639	66.969	1048	0.525	13.703	Ocean	Planktonic foraminifera	10.1029/2002PA000764
1190	7.639	66.969	1048	0.525	13.703	Ocean	Planktonic foraminifera	10.1029/2002PA000764
1191	-10.348	40.5785	3381	0	141.203	Ocean	Benthic foraminifera	10.1016/S0921-8181(02)00197-2
1192	-10.348	40.5785	3381	0	142.28	Ocean	Planktonic foraminifera	10.1016/S0921-8181(02)00197-2
1193	-9.861167	40.581833	2465	0	61.9822	Ocean	Benthic foraminifera	10.1016/S0921-8181(02)00197-2
1194	-9.861167	40.581833	2465	0	141.041	Ocean	Planktonic foraminifera	10.1016/S0921-8181(02)00197-2
1195	-9.861167	40.581833	2465	14.87	30.13	Ocean	Planktonic foraminifera	10.1029/2009GC002605
1196	-9.861167	40.581833	2465	14.87	23.54	Ocean	Planktonic foraminifera	10.1029/2009GC002605
1197	-9.861167	40.581833	2465	17.66	30.04	Ocean	Planktonic foraminifera	10.1029/2009GC002605
1198	-9.861167	40.581833	2465	14.87	31.35	Ocean	Planktonic foraminifera	10.1029/2009GC002605
1199	-9.861167	40.581833	2465	14.87	29.77	Ocean	Planktonic foraminifera	10.1016/j.epsl.2006.03.014
1200	-9.861167	40.581833	2465	14.87	30.13	Ocean	Planktonic foraminifera	10.1029/2009GC002605
1201	-9.51083	37.833333	1123	14.5	28.857	Ocean	Planktonic foraminifera	10.1029/2009GC002605
1202	-9.51083	37.833333	1123	18.214	28.57	Ocean	Planktonic foraminifera	10.1029/2009GC002605
1203	-9.51083	37.833333	1123	14.5	28.857	Ocean	Planktonic foraminifera	10.1029/2009GC002605
1204	-9.51083	37.833333	1123	14.5	14.5	Ocean	Planktonic foraminifera	10.1029/2009GC002605
1205	-9.51083	37.833333	1123	14.5	14.5	Ocean	Planktonic foraminifera	10.1029/2009GC002605
1206	-9.51083	37.833333	1123	14.5	28.57	Ocean	Planktonic foraminifera	10.1029/2009GC002605
1207	-9.51083	37.833333	1123	14.5	28.228	Ocean	Planktonic foraminifera	10.1029/2009GC002605
1208	-9.51083	37.833333	1123	14.5	28.857	Ocean	Planktonic foraminifera	10.1029/2009GC002605
1209	-10.1665	37.799833	3146	0	159	Ocean	Benthic foraminifera	10.1029/2000PA000513
1210	-10.1665	37.799833	3146	0	159	Ocean	Benthic foraminifera	10.1029/2000PA000513
1211	-10.1665	37.799833	3146	0	159	Ocean	Planktonic foraminifera	10.1029/2000PA000513
1212	-10.1665	37.799833	3146	0	159	Ocean	Planktonic foraminifera	10.1029/2000PA000513
1213	-10.1665	37.799833	3146	0	159	Ocean	Benthic foraminifera	10.1029/2000PA000513
1214	-10.1665	37.799833	3146	4.3	153.4	Ocean	Benthic foraminifera	10.5194/cp-10-843-2014
1215	-10.1665	37.799833	3146	4.3	153.4	Ocean	Benthic foraminifera	10.5194/cp-10-843-2014
1216	-10.1665	37.799833	3146	4.3	153.4	Ocean	Planktonic foraminifera	10.5194/cp-10-843-2014
1217	-10.1665	37.799833	3146	110.05	132.1	Ocean	Benthic foraminifera	10.5194/cp-8-483-2012
1218	-10.1665	37.799833	3146	110.05	132.1	Ocean	Benthic foraminifera	10.5194/cp-8-483-2012
1219	-10.1665	37.799833	3146	110.05	132.1	Ocean	Planktonic foraminifera	10.5194/cp-8-483-2012
1220	8.3996	77.51966	2325	7	328	Ocean	Benthic foraminifera	10.1016/j.yqres.2006.07.007
1221	8.3996	77.51966	2325	7	328	Ocean	Benthic foraminifera	10.1016/j.yqres.2006.07.007
1222	8.3996	77.51966	2325	7	328	Ocean	Planktonic foraminifera	10.1016/j.yqres.2006.07.007
1223	8.3996	77.51966	2325	7	328	Ocean	Benthic foraminifera	10.1016/j.yqres.2006.07.007
1224	8.3996	77.51966	2325	7	328	Ocean	Benthic foraminifera	10.1016/j.yqres.2006.07.007
1225	9.94833	77.621	1348	27.12	115.08	Ocean	Benthic foraminifera	10.1016/j.yqres.2006.07.007
1226	9.94833	77.621	1348	112.99	128.95	Ocean	Benthic foraminifera	10.1016/j.yqres.2006.07.007
1227	9.94833	77.621	1348	0.65	130.001	Ocean	Planktonic foraminifera	10.1016/j.yqres.2006.07.007
1228	15.296833	77.781167	110	0.435	11.142	Ocean	Benthic foraminifera	10.1016/j.quascirev.2004.08.006
1229	-8.258833	36.716667	690	13.1562	20.0626	Ocean	Planktonic foraminifera	10.1029/2009GC002605
1230	-8.258833	36.716667	690	13.1562	20.0626	Ocean	Benthic foraminifera	10.1029/2009GC002605
1231	-7.527833	35.8855	1177	0.515	47.072	Ocean	Benthic foraminifera	10.1016/j.epsl.2006.03.014
1232	-7.527833	35.8855	1177	0.8938	47.072	Ocean	Planktonic foraminifera	10.1016/j.epsl.2006.03.014
1233	-7.527833	35.8855	1177	20.0632	47.017	Ocean	Benthic foraminifera	10.1016/j.epsl.2006.03.014
1234	-7.527833	35.8855	1177	14.578	29.731	Ocean	Planktonic foraminifera	10.1029/2009GC002605
1235	-7.527833	35.8855	1177	18.116	26.903	Ocean	Planktonic foraminifera	10.1029/2009GC002605
1236	-7.527833	35.8855	1177	14.578	29.115	Ocean	Planktonic foraminifera	10.1029/2009GC002605
1237	-7.527833	35.8855	1177	12.989	30.992	Ocean	Planktonic foraminifera	10.1029/2009GC002605
1238	-7.527833	35.8855	1177	15.061	29.731	Ocean	Planktonic foraminifera	10.1029/2009GC002605
1239	-7.527833	35.8855	1177	14.514	31.269	Ocean	Planktonic foraminifera	10.1029/2009GC002605
1240	-7.527833	35.8855	1177	1.121	46.335	Ocean	Benthic foraminifera	10.1016/j.epsl.2006.03.014
1241	-7.527833	35.8855	1177	0.515	47.072	Ocean	Planktonic foraminifera	10.1016/j.epsl.2006.03.014
1242	-7.527833	35.8855	1177	0.515	47.072	Ocean	Benthic foraminifera	10.1016/j.epsl.2006.03.014
1243	4.028167	40.497333	2391	0.062	52.48	Ocean	Planktonic foraminifera	10.1016/j.quaint.2007.06.016
1244	4.028167	40.497333	2391	10.966	52.138	Ocean	Benthic foraminifera	10.1016/j.quaint.2007.06.016
1245	159.361	0.3185	2520	4.3	1348	Ocean	Planktonic foraminifera	10.1126/science.1115933
1246	6.7575	50.1008	336	11.03	13.08	Lake	Non-Carbonate	10.1038/ngeo2053
1247	6.7575	50.1008	336	11.03	13.08	Lake	Non-Carbonate	10.1038/ngeo2053
1248	6.7575	50.1008	336	11.03	13.08	Lake	Non-Carbonate	10.1038/ngeo2053
1249	6.7575	50.1008	336	11.03	13.08	Lake	Non-Carbonate	10.1038/ngeo2053
1250	6.7575	50.1008	336	11.03	13.08	Lake	Non-Carbonate	10.1038/ngeo2053
1251	-148.15	60.95	3	-0.044	9.504	Lake	Non-Carbonate	10.1007/s10933-008-9261-z
1252	98.112	34.742	4241	-0.056	-0.056	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
1253	98.112	34.742	4241	-0.056	-0.056	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
1254	98.112	34.742	4241	-0.056	-0.056	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
1255	98.112	34.742	4241	-0.056	-0.056	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
1256	97.455	33.99	4581	-0.056	-0.056	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
1257	97.455	33.99	4581	-0.056	-0.056	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
1258	97.455	33.99	4581	-0.056	-0.056	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
1259	97.455	33.99	4581	-0.056	-0.056	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
1260	97.455	33.99	4581	-0.056	-0.056	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
1261	97.545	34.03	4617	-0.056	-0.056	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
1262	97.545	34.03	4617	-0.056	-0.056	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
1263	97.545	34.03	4617	-0.056	-0.056	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
1264	97.545	34.03	4617	-0.056	-0.056	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
1265	97.545	34.03	4617	-0.056	-0.056	Lake	Non-Carbonate	10.1016/j.orggeochem.2010.05.010
1266	-120.4	38.06	520	8.77	16.34	Speleothem	Speleothem	10.1016/j.epsl.2009.10.003
1267	103.0041	-5.01562	1819	0	131.4	Ocean	Planktonic foraminifera	10.1016/j.quascirev.2009.12.006
1268	103.0041	-5.01562	1819	0	131.4	Ocean	Planktonic foraminifera	10.1016/j.quascirev.2009.12.006
1269	103.0041	-5.01562	1819	0.44	130.875	Ocean	Benthic foraminifera	10.1016/j.quascirev.2009.12.006
1270	-119	38	1945	-0.0394	0.1104	Lake	Carbonate	10.1016/S0031-0182(96)00153-8
1271	-77.5	-9	6050	-0.0435	0.0565	Ice	Ice	10.1126/science.269.5220.46
1272	-77.5	-9	6050	-0.0435	0.0565	Ice	Ice	10.1126/science.269.5220.46
1273	54	12.5	400	40.379	53.484	Speleothem	Speleothem	10.1126/science.1086227
1274	54	12.5	400	11.086	27.37	Speleothem	Speleothem	10.1016/j.epsl.2007.05.004
1275	115.0957031	-34.27243042	100	1.912	1.9915	Speleothem	Speleothem	10.1016/j.epsl.2005.02.013
1276	59.5	67.2	90	-0.038	0.034	Tree	Cellulose	10.2478/v10003-008-0025-6
1277	59.5	67.2	90	-0.038	0.034	Tree	Cellulose	10.2478/v10003-008-0025-6
1278	60	68.1	40	-0.019	0.085	Tree	Cellulose	10.2478/v10003-008-0025-6
1279	60	68.1	40	-0.053	-0.029	Tree	Cellulose	10.2478/v10003-008-0025-6
1280	60	68.1	40	-0.046	0.045	Tree	Cellulose	10.2478/v10003-008-0025-6
1281	-22.9	16.75	3	-0.05221	0.02104	Ocean	Coral	10.1029/2005PA001257
1282	172.65	-41.3	200	0.1899225	15.61354	Speleothem	Speleothem	10.1006/qres.1998.1991
1283	172.69	-41.25	200	0.1286	31.27128	Speleothem	Speleothem	10.1006/qres.1998.1991
1284	-140.58	60.58	5349	-0.05	0.214	Ice	Ice	10.1038/nature01229
1285	158.95	-0.03	2311	3.57	29.84	Ocean	Planktonic foraminifera	10.1029/97PA01553
1286	158.95	-0.03	2311	14.61	29.84	Ocean	Planktonic foraminifera	10.1029/97PA01553
1287	158.95	-0.03	2311	3.57	29.84	Ocean	Planktonic foraminifera	10.1029/97PA01553
1288	158.95	-0.03	2311	3.57	29.84	Ocean	Planktonic foraminifera	10.1029/97PA01553
1289	158.95	-0.03	2311	3.57	29.84	Ocean	Planktonic foraminifera	10.1029/97PA01553
1290	158.95	-0.03	2311	3.57	29.84	Ocean	Planktonic foraminifera	10.1029/97PA01553
1291	-92.3	43.6	403	0	7.52	Speleothem	Speleothem	10.1191/095968399674716399 
1292	9.66	47.25	780	80.9820596	89.489	Speleothem	Speleothem	10.5194/cp-7-1247-2011
1293	9.66	47.25	780	75.4924394	80.8969441	Speleothem	Speleothem	10.5194/cp-7-1247-2011
1294	9.66	47.25	780	88.6099803	89.7233132	Speleothem	Speleothem	10.5194/cp-7-1247-2011
1295	7.78252	46.68	690	100.8394383	110.0384317	Speleothem	Speleothem	10.5194/cp-7-1247-2011
1296	7.78252	46.68	690	77.4695286	107.2468094	Speleothem	Speleothem	10.5194/cp-7-1247-2011
1297	9.86667	47.43333	1964	63.718692	72.0137863	Speleothem	Speleothem	10.5194/cp-7-1247-2011
1298	9.86667	47.43333	1270	111.5887277	118.3145652	Speleothem	Speleothem	10.5194/cp-7-1247-2011
1299	-37.13	66.9	100	-0.043	10.667	Lake	Non-Carbonate	http://scholarworks.umass.edu/cgi/viewcontent.cgi?article=2192&context=theses
1300	-69.66667	40.66667	54	-0.01896	-0.00638	Ocean	Others	10.1029/94JC01882
1301	90.5	30.75	4722	0.04195	6.974035	Lake	Non-Carbonate	10.1007/s10933-009-9357-0
1302	90.5	30.75	4722	0.04195	6.974035	Lake	Non-Carbonate	10.1007/s10933-009-9357-0
1303	90.5	30.75	4722	0.04195	6.974035	Lake	Non-Carbonate	10.1007/s10933-009-9357-0
1304	90.5	30.75	4722	0.04195	6.974035	Lake	Non-Carbonate	10.1007/s10933-009-9357-0
1305	90.5	30.75	4722	0.04195	6.974035	Lake	Non-Carbonate	10.1007/s10933-009-9357-0
1306	90.5	30.75	4722	0.04195	6.974035	Lake	Non-Carbonate	10.1007/s10933-009-9357-0
1307	-30.35	52.76667	3275	55.27	126	Ocean	Planktonic foraminifera	10.1130/0091-7613(1999)?027<0795:GIVFNA>?2.3.CO;2
1308	-30.35	52.76667	3275	55.27	126	Ocean	Benthic foraminifera	10.1130/0091-7613(1999)?027<0795:GIVFNA>?2.3.CO;2
1309	117.48889	-5.20194	1185	0.10995	0.94564	Ocean	Planktonic foraminifera	10.1029/2006GL027234
1310	-42.32	75.1	2917	-0.045	1.95	Ice	Ice	10.1126/science.1173983 
1311	-42.32	75.1	2917	-0.01	11.65	Ice	Ice	10.1038/nature08355
1312	-37.6299	73.9402	3040	-0.042	0.472	Ice	Ice	10.2312/BzP_0362_2000
1313	-36.4033	76.617	2508	-0.042	1.079	Ice	Ice	10.2312/BzP_0362_2000
1314	-41.1374	80	2185	-0.043	0.553	Ice	Ice	10.2312/BzP_0362_2000
1315	-49.2167	77.2533	2598	-0.044	0.448	Ice	Ice	10.2312/BzP_0362_2000
1316	-43.492	76.0039	2874	-0.044	0.473	Ice	Ice	10.2312/BzP_0362_2000
1317	-8.3667	-70.616	28	-0.031	0.058	Ice	Ice	10.3189/172756402781816915
1318	-8.253632	-70.655692	28	-0.051	-0.03	Ice	Ice	10.3189/002214310793146296
1319	-8.2525	-70.65861	28	-0.038	-0.025	Ice	Ice	10.3189/172756402781816915
1320	-8.426667	-70.706667	35	-0.047	-0.005	Ice	Ice	10.3189/172756402781816915
1321	150.985417	51.43	1041	2.26	346.26	Ocean	Benthic foraminifera	10.1029/2004PA001023
1322	149.959	53.9515	822	1.82	1090.04	Ocean	Benthic foraminifera	10.1029/2004PA001023
1323	144.412	-42.609	2463	101.616	271.387	Ocean	Planktonic foraminifera	10.1029/151GM17
1324	144.412	-42.609	2463	7.81	929.6	Ocean	Benthic foraminifera	10.1029/151GM17
1325	146.049	-47.1507	2704	0.21	450.545	Ocean	Benthic foraminifera	10.1029/151GM17
1326	149.92826	-43.95975	2621.9	0	410.746	Ocean	Benthic foraminifera	10.1029/151GM17
1327	149.92826	-43.95975	2621.9	2.105	605.73	Ocean	Planktonic foraminifera	10.1029/2005GC000984.
1328	149.92826	-43.95975	2621.9	0	410.746	Ocean	Benthic foraminifera	10.1029/2005GC000984.
1329	-87.1188	29.0017	847	7.13	399.67	Ocean	Planktonic foraminifera	10.1016/j.epsl.2008.04.051
1330	-87.1188	29.0017	847	1.24	399.67	Ocean	Planktonic foraminifera	10.1016/j.epsl.2008.04.051
1331	-87.1188	29.0017	847	1.24	399.67	Ocean	Benthic foraminifera	10.1016/j.epsl.2008.04.051
1332	-66.60056	17.89083	349	-0.043	0.11	Ocean	Planktonic foraminifera	10.1016/S0031-0182(01)00446-1
1333	-66.60056	17.89083	349	0	1.817	Ocean	Planktonic foraminifera	10.1016/S0031-0182(01)00446-1
1334	106.8	-78.4666	3488	0.724	414.603	Ice	Ice	10.1038/20859
1335	141.78	36.0235	2286	-0.04362	0.08438	Ocean	Benthic foraminifera	10.1016/j.gloplacha.2006.05.002
1336	141.78	36.0235	2286	0.24	144.096	Ocean	Planktonic foraminifera	10.1016/j.gloplacha.2006.05.002
1337	141.78	36.0235	2286	0.24	144.1	Ocean	Planktonic foraminifera	10.1016/j.gloplacha.2006.05.002
1338	141.78	36.0235	2286	5.24	142.62	Ocean	Benthic foraminifera	10.1016/j.gloplacha.2006.05.002
1339	143.3667	38.88333	2353	0	24.4	Ocean	Planktonic foraminifera	10.1002/jqs.843
1340	143.3667	38.88333	2353	0	24.1	Ocean	Benthic foraminifera	10.1002/jqs.843
1341	144.3167	42.45	1083	2.1	18.9	Ocean	Planktonic foraminifera	10.1002/jqs.843
1342	144.3167	42.45	1083	0	18.9	Ocean	Benthic foraminifera	10.1002/jqs.843
1343	144.3167	42.45	1083	9	18.9	Ocean	Benthic foraminifera	10.1002/jqs.843
1344	143.53333	41.11667	2098	3.6	24.9	Ocean	Planktonic foraminifera	10.1002/jqs.843
1345	143.53333	41.11667	2098	0	24.9	Ocean	Benthic foraminifera	10.1002/jqs.843
1346	143.53333	41.11667	2098	6.4	24.9	Ocean	Benthic foraminifera	10.1002/jqs.843
1347	141.78	36.0235	2286	0.3	17.5	Ocean	Benthic foraminifera	10.1002/jqs.843
1348	141.78	36.0235	2286	0.2	10.6	Ocean	Planktonic foraminifera	10.1002/jqs.843
1349	141.78	36.0235	2286	0.2	10	Ocean	Planktonic foraminifera	10.1002/jqs.843
1350	141.78	36.0235	2286	4.7	17.3	Ocean	Benthic foraminifera	10.1002/jqs.843
1351	7.4208	-46.879	2543	0.21	663.08	Ocean	Planktonic foraminifera	10.1016/S0921-8181(99)00069-7
1352	-90.81833	-3.095	3296	3.09	1834.9	Ocean	Benthic foraminifera	10.2973/odp.proc.sr.138.1995
1353	-14.70167	55.485	2168	1.243	9.873	Ocean	Benthic foraminifera	10.1038/422277b
1354	-118.383	32.282733	1772.3	2.0482	508.33	Ocean	Benthic foraminifera	10.1126/science.1059209
1355	-126.434	41.0085	3039	7.12	813.198	Ocean	Benthic foraminifera	10.1126/science.1059209
1356	-75.4185	31.674194	2985	68.92	143.76	Ocean	Planktonic foraminifera	10.1029/2000PA000527
1357	-75.4185	31.674194	2985	68.92	156.14	Ocean	Benthic foraminifera	10.1029/2000PA000527
1358	5.1305	-53.1804	2807	0.21	558.94	Ocean	Planktonic foraminifera	10.2973/odp.proc.sr.177.120.2003
1359	2.9283	67.225	1227	59.12	135.1	Ocean	Benthic foraminifera	10.1029/97PA00322
1360	2.9283	67.225	1227	56	135	Ocean	Planktonic foraminifera	10.1029/97PA00322
1361	-83.73333	1.2	3450	6	2600	Ocean	Benthic foraminifera	ftp://ftp.ncdc.noaa.gov/pub/data/paleo/contributions_by_author/shackleton1990/readme_shackleton1990.txt
1362	-83.73333	1.2	3450	6	2602	Ocean	Planktonic foraminifera	ftp://ftp.ncdc.noaa.gov/pub/data/paleo/contributions_by_author/shackleton1990/readme_shackleton1990.txt
1363	121.2942	8.78556	3656	1.6866	149.467	Ocean	Planktonic foraminifera	10.1038/380234a0
1364	-90.81833	-3.095	3296	3.09	1834.9	Ocean	Benthic foraminifera	10.2973/odp.proc.sr.138.120.1995
1365	-110.5183	0.18333	3839	3.585	4978.185	Ocean	Benthic foraminifera	10.2973/odp.proc.sr.138.120.1995
1366	-110.57148	2.7702	3760	0	2907.7	Ocean	Planktonic foraminifera	10.1029/97PA02514
1367	-110.57148	2.7702	3760	2921.6	4980	Ocean	Planktonic foraminifera	10.1029/97PA02514
1368	-110.57148	2.7702	3760	0	4980	Ocean	Planktonic foraminifera	10.1029/97PA02514
1369	-110.57148	2.7702	3760	0	4980	Ocean	Planktonic foraminifera	10.1029/97PA02514
1370	-14.70167	55.485	2168	1.04	1003.2	Ocean	Planktonic foraminifera	10.1029/1999PA000430
1371	-14.70167	55.485	2168	65	144.94	Ocean	Benthic foraminifera	10.1029/2000PA000527
1372	-14.70167	55.485	2168	65	144.94	Ocean	Planktonic foraminifera	10.1029/2000PA000527
1373	-15.852092	57.514721	1134	0	1002	Ocean	Planktonic foraminifera	10.1029/1998PA900013
1374	-15.852092	57.514721	1134	0	1002	Ocean	Benthic foraminifera	10.1029/1998PA900013
1375	-117.9612	36.4433	1084	25.32482	44.90085	Lake	Carbonate	10.1016/S0277-3791(01)00048-8
